searge,name
func_71047_c,onEnchantmentCritical
func_71048_c,displayGUIBook
func_71049_a,clonePlayer
func_71050_bK,xpBarCap
func_71051_bG,getBedOrientationInDegrees
func_71052_bv,getItemInUseCount
func_71053_j,closeScreen
func_71057_bx,getItemInUseDuration
func_71059_n,attackTargetEntityWithCurrentItem
func_71060_bI,getSleepTimer
func_71061_d_,resetHeight
func_71064_a,addStat
func_71110_a,updateCraftingInventory
func_71111_a,sendSlotContents
func_71112_a,sendProgressBarUpdate
func_71113_k,updateHeldItem
func_71114_r,getPlayerIP
func_71116_b,addSelfToInternalCraftingInventory
func_71117_bO,getNextWindowId
func_71118_n,setPlayerHealthUpdated
func_71120_a,sendContainerToPlayer
func_71121_q,getServerForPlayer
func_71122_b,handleFalling
func_71123_m,mountEntityAndWakeUp
func_71124_b,getEquipmentInSlot
func_71127_g,onUpdateEntity
func_71128_l,closeContainer
func_71150_b,setPlayerSPHealth
func_71152_a,setXPStats
func_71165_d,sendChatMessage
func_71187_D,getCommandManager
func_71188_g,setAllowPvp
func_71189_e,setHostname
func_71190_q,updateTimeLightAndEntities
func_71191_d,setBuildLimit
func_71192_d,setUserMessage
func_71193_K,allowSpawnMonsters
func_71194_c,canCreateBonusChest
func_71195_b_,getUserMessage
func_71197_b,startServer
func_71198_k,logDebug
func_71199_h,isHardcore
func_71200_ad,serverIsInRunLoop
func_71201_j,logSevere
func_71203_ab,getConfigurationManager
func_71204_b,setDemo
func_71205_p,setMOTD
func_71206_a,shareToLAN
func_71207_Z,getBuildLimit
func_71208_b,setServerPort
func_71209_f,getFile
func_71211_k,getServerHostname
func_71213_z,getAllUsernames
func_71214_G,getServerOwner
func_71215_F,getServerPort
func_71216_a_,outputPercentRemaining
func_71217_p,tick
func_71218_a,worldServerForDimension
func_71219_W,isPVPEnabled
func_71220_V,getCanSpawnNPCs
func_71221_J,getWorldName
func_71222_d,initialWorldChunkLoad
func_71223_ag,enableProfiling
func_71224_l,setServerOwner
func_71225_e,canStructuresSpawn
func_71228_a,finalTick
func_71229_d,setOnlineMode
func_71230_b,addServerInfoToCrashReport
func_71231_X,isFlightAllowed
func_71233_x,getCurrentPlayerCount
func_71234_u,getPort
func_71235_a,setGameType
func_71236_h,logWarning
func_71237_c,convertMapIfNeeded
func_71238_n,getDataDirectory
func_71239_B,isDebuggingEnabled
func_71240_o,systemExitNow
func_71241_aa,isServerStopped
func_71242_L,isDemo
func_71243_i,clearCurrentTask
func_71244_g,logInfo
func_71245_h,setAllowFlight
func_71246_n,setWorldName
func_71247_a,loadAllWorlds
func_71249_w,getMinecraftVersion
func_71250_E,getKeyPair
func_71251_e,setCanSpawnAnimals
func_71252_i,handleRConCommand
func_71253_a,setKeyPair
func_71254_M,getActiveAnvilConverter
func_71255_r,getAllowNether
func_71256_s,startServerThread
func_71257_f,setCanSpawnNPCs
func_71258_A,getPlugins
func_71259_af,getTickCounter
func_71260_j,stopServer
func_71261_m,setFolderName
func_71262_S,isDedicatedServer
func_71263_m,initiateShutdown
func_71264_H,isSinglePlayer
func_71265_f,getGameType
func_71266_T,isServerInOnlineMode
func_71267_a,saveAllWorlds
func_71268_U,getCanSpawnAnimals
func_71270_I,getFolderName
func_71272_O,deleteWorldAndStopServer
func_71273_Y,getMOTD
func_71274_v,getMotd
func_71275_y,getMaxPlayers
func_71276_C,getServer
func_71277_t,getHostname
func_71278_l,isServerRunning
func_71279_ae,getGuiEnabled
func_71326_a,saveProperties
func_71327_a,getIntProperty
func_71328_a,setProperty
func_71329_c,getSettingsFilename
func_71330_a,getStringProperty
func_71331_a,addPendingCommand
func_71332_a,getBooleanProperty
func_71333_ah,executePendingCommands
func_71344_c,getPublic
func_71351_a,setServerData
func_71352_k,toggleFullscreen
func_71353_a,loadWorld
func_71354_a,setDimensionAndSpawnPlayer
func_71355_q,isDemo
func_71356_B,isSingleplayer
func_71359_d,getSaveLoader
func_71361_d,checkGLError
func_71363_D,stopIntegratedServer
func_71364_i,setIngameNotInFocus
func_71366_a,displayDebugInfo
func_71369_N,getGLMaximumTextureSize
func_71370_a,resize
func_71371_a,launchIntegratedServer
func_71372_G,isFullScreen
func_71375_t,isFancyGraphicsEnabled
func_71377_b,displayCrashReport
func_71378_E,getPlayerUsageSnooper
func_71379_u,isAmbientOcclusionEnabled
func_71381_h,setIngameFocus
func_71382_s,isGuiEnabled
func_71383_b,updateDebugProfilerName
func_71384_a,startGame
func_71385_j,displayInGameMenu
func_71386_F,getSystemTime
func_71387_A,isIntegratedServerRunning
func_71389_H,startTimerHackThread
func_71392_a,scaledTessellator
func_71396_d,addGraphicsAndWorldToCrashReport
func_71398_f,freeMemory
func_71400_g,shutdown
func_71401_C,getIntegratedServer
func_71403_a,loadWorld
func_71404_a,crashed
func_71405_e,shutdownMinecraftApplet
func_71407_l,runTick
func_71410_x,getMinecraft
func_71411_J,runGameLoop
func_71497_f,getFile
func_71498_d,getCauseStackTraceOrString
func_71499_a,addCrashSectionThrowable
func_71500_a,addCrashSectionCallable
func_71501_a,getDescription
func_71502_e,getCompleteReport
func_71503_h,getWittyComment
func_71504_g,populateEnvironment
func_71505_b,getCrashCause
func_71506_a,getSectionsInStringBuilder
func_71507_a,addCrashSection
func_71514_a,getCommandAliases
func_71515_b,processCommand
func_71517_b,getCommandName
func_71518_a,getCommandUsage
func_71519_b,canCommandSenderUseCommand
func_71521_c,getCommandSenderAsPlayer
func_71523_a,doesStringStartWith
func_71527_a,joinNiceString
func_71529_a,setAdminCommander
func_71530_a,getListOfStringsMatchingLastWord
func_71534_d,getSortedPossibleCommands
func_71535_c,getCommands
func_71536_c,getPlayers
func_71538_c,getListOfPlayerUsernames
func_71539_b,getGameModeFromCommand
func_71541_a,setGameType
func_71542_c,getAllUsernames
func_71552_a,setTime
func_71553_b,addTime
func_71554_c,toggleDownfall
func_71555_a,getCommands
func_71556_a,executeCommand
func_71557_a,getPossibleCommands
func_71559_a,dropFirstString
func_71560_a,registerCommand
func_71565_a,filterAllowedCharacters
func_71566_a,isAllowedCharacter
func_71575_a,getCrashReport
func_72314_b,expand
func_72315_c,isVecInXZ
func_72316_a,calculateXOffset
func_72317_d,offset
func_72318_a,isVecInside
func_72319_d,isVecInXY
func_72320_b,getAverageEdgeLength
func_72321_a,addCoord
func_72322_c,calculateZOffset
func_72323_b,calculateYOffset
func_72326_a,intersectsWith
func_72327_a,calculateIntercept
func_72331_e,contract
func_72333_b,isVecInYZ
func_72352_l,getMaxPlayers
func_72354_b,updateTimeAndWeatherForPlayer
func_72355_a,initializeConnectionToPlayer
func_72356_a,transferPlayerToDimension
func_72358_d,serverUpdateMountedMovingPlayer
func_72362_j,loadWhiteList
func_72363_f,getBannedIPs
func_72364_a,setPlayerManager
func_72365_p,getServerInstance
func_72367_e,playerLoggedOut
func_72368_a,recreatePlayerEntity
func_72369_d,getAllUsernames
func_72371_a,setWhiteListEnabled
func_72372_a,getEntityViewDistance
func_72373_m,getAvailablePlayerDat
func_72374_b,onTick
func_72377_c,playerLoggedIn
func_72378_q,getHostPlayerData
func_72380_a,readPlayerDataFromFile
func_72382_j,getPlayersMatchingAddress
func_72383_n,isWhiteListEnabled
func_72385_f,syncPlayerInventory
func_72387_b,setCommandsAllowedForAll
func_72389_g,saveAllPlayerData
func_72391_b,writePlayerData
func_72392_r,removeAllPlayers
func_72394_k,getCurrentPlayerCount
func_72395_o,getViewDistance
func_72417_t,loadOpsList
func_72418_v,readWhiteList
func_72419_u,saveOpsList
func_72421_w,saveWhiteList
func_72429_b,getIntermediateWithXValue
func_72430_b,dotProduct
func_72431_c,crossProduct
func_72432_b,normalize
func_72433_c,lengthVector
func_72434_d,getIntermediateWithZValue
func_72435_c,getIntermediateWithYValue
func_72436_e,squareDistanceTo
func_72438_d,distanceTo
func_72441_c,addVector
func_72444_a,subtractReverse
func_72591_c,getRequestId
func_72592_a,getRandomChallenge
func_72593_a,hasExpired
func_72594_b,getChallengeValue
func_72601_a,registerSocket
func_72602_a,startThread
func_72603_d,getNumberOfPlayers
func_72604_a,closeSocket
func_72605_a,closeServerSocket_do
func_72606_c,logWarning
func_72607_a,logDebug
func_72608_b,closeServerSocket
func_72609_b,logInfo
func_72610_d,logSevere
func_72611_e,closeAllSockets
func_72612_a,closeAllSockets_do
func_72613_c,isRunning
func_72620_a,sendResponsePacket
func_72621_a,parseIncomingPacket
func_72622_d,sendAuthChallenge
func_72623_a,stopWithException
func_72624_b,createQueryResponse
func_72625_a,getRequestID
func_72626_g,initQuerySystem
func_72627_c,verifyClientAuth
func_72628_f,cleanQueryClientsMap
func_72645_g,cleanClientThreadsMap
func_72646_f,initClientThreadList
func_72653_g,closeSocket
func_72654_a,sendResponse
func_72655_a,sendMultipacketResponse
func_72656_f,sendLoginFailedResponse
func_72661_a,getBytesAsString
func_72662_b,getRemainingBytesAsLEInt
func_72663_a,getByteAsHexString
func_72664_c,getBytesAsBEint
func_72665_b,getBytesAsLEInt
func_72667_a,writeInt
func_72668_a,writeShort
func_72669_b,reset
func_72670_a,writeByteArray
func_72671_a,writeString
func_72672_a,toByteArray
func_72683_a,addPlayer
func_72684_a,overlaps
func_72685_d,updateMountedMovingPlayer
func_72686_a,getFurthestViewableBlock
func_72688_a,getMinecraftServer
func_72690_a,getPlayerInstance
func_72691_b,filterChunkLoadQueue
func_72693_b,updatePlayerInstances
func_72694_a,isPlayerWatchingChunk
func_72695_c,removePlayer
func_72703_a,onEntityAdded
func_72704_a,playSound
func_72709_b,onEntityRemoved
func_72712_a,loadRenderers
func_72720_a,checkOcclusionQueryResult
func_72721_a,hasCloudFog
func_72723_d,getDebugInfoEntities
func_72725_b,markBlocksForUpdate
func_72728_f,deleteAllDisplayLists
func_72731_b,drawSelectionBox
func_72732_a,setWorldAndLoadRenderers
func_72734_e,updateClouds
func_72735_c,getDebugInfoRenders
func_72785_a,addEntityToTracker
func_72786_a,trackEntity
func_72787_a,removePlayerFromTrackers
func_72788_a,updateTrackedEntities
func_72790_b,untrackEntity
func_72791_a,trackEntity
func_72800_K,getHeight
func_72806_N,extendedLevelsInChunkCache
func_72819_i,getWeightedThunderStrength
func_72820_D,getWorldTime
func_72823_a,setItemData
func_72824_f,getCloudColour
func_72826_c,getCelestialAngle
func_72827_u,getProviderName
func_72829_c,checkBlockCollision
func_72830_b,isAABBInMaterial
func_72833_a,getSkyColor
func_72835_b,tick
func_72838_d,spawnEntityInWorld
func_72839_b,getEntitiesWithinAABBExcludingEntity
func_72841_b,getUniqueDataId
func_72842_a,getBlockDensity
func_72843_D,setRandomSeed
func_72847_b,onEntityRemoved
func_72848_b,removeWorldAccess
func_72853_d,getMoonPhase
func_72854_c,updateAllPlayersSleepingFlag
func_72855_b,checkNoEntityCollision
func_72857_a,findNearestEntityWithinAABB
func_72860_G,getSaveHandler
func_72863_F,getChunkProvider
func_72866_a,updateEntityWithOptionalForce
func_72867_j,getRainStrength
func_72870_g,updateEntity
func_72872_a,getEntitiesWithinAABB
func_72875_a,isMaterialInBB
func_72876_a,createExplosion
func_72877_b,setWorldTime
func_72880_h,getStarBrightness
func_72882_A,sendQuittingDisconnectingPacket
func_72885_a,newExplosion
func_72890_a,getClosestPlayerToEntity
func_72891_a,setAllowedSpawnTypes
func_72894_k,setRainStrength
func_72896_J,isRaining
func_72897_h,joinEntityInSurroundings
func_72900_e,removeEntity
func_72901_a,rayTraceBlocks
func_72903_x,setActivePlayerChunksAndCheckLight
func_72905_C,getSeed
func_72906_B,checkSessionLock
func_72907_a,countEntities
func_72908_a,playSoundEffect
func_72910_y,getLoadedEntityList
func_72911_I,isThundering
func_72912_H,getWorldInfo
func_72914_a,addWorldInfoToCrashReport
func_72916_c,chunkExists
func_72917_a,checkNoEntityCollision
func_72918_a,handleMaterialAcceleration
func_72919_O,getHorizon
func_72920_a,getPendingBlockUpdates
func_72923_a,onEntityAdded
func_72924_a,getPlayerEntityByName
func_72929_e,getCelestialAngleRadians
func_72933_a,rayTraceBlocks
func_72935_r,isDaytime
func_72939_s,updateEntities
func_72940_L,getActualHeight
func_72942_c,addWeatherEffect
func_72943_a,loadItemData
func_72945_a,getCollidingBoundingBoxes
func_72947_a,calculateInitialWeather
func_72948_g,getFogColor
func_72953_d,isAnyLiquid
func_72954_a,addWorldAccess
func_72955_a,tickUpdates
func_72956_a,playSoundAtEntity
func_72959_q,getWorldChunkManager
func_72960_a,setEntityState
func_72963_a,initialize
func_72964_e,getChunkFromChunkCoords
func_72966_v,calculateInitialSkylight
func_72967_a,calculateSkylightSubtracted
func_72970_h,createChunkProvider
func_72971_b,getSunBrightness
func_72973_f,removePlayerEntityDangerously
func_72974_f,setInitialSpawnLocation
func_72975_g,markBlocksDirtyVertical
func_72977_a,getClosestPlayer
func_72979_l,updateWeather
func_72980_b,playSound
func_72981_t,getDebugLoadedEntities
func_73022_a,removeAllEntities
func_73025_a,doPreChunk
func_73027_a,addEntityToWorld
func_73028_b,removeEntityFromWorld
func_73029_E,doVoidFogParticles
func_73031_a,invalidateBlockReceiveRegion
func_73039_n,getEntityTracker
func_73040_p,getPlayerManager
func_73041_k,flush
func_73042_a,saveLevel
func_73044_a,saveAllChunks
func_73045_a,getEntityByID
func_73047_i,createBonusChest
func_73051_P,resetRainAndThunder
func_73052_b,createSpawnPosition
func_73053_d,wakeAllPlayers
func_73056_e,areAllPlayersAsleep
func_73075_a,updateBlockRemoving
func_73076_a,setGameType
func_73077_b,initializeGameType
func_73080_a,setWorld
func_73081_b,getGameType
func_73083_d,isCreative
func_73085_a,tryUseItem
func_73101_e,sendDemoReminder
func_73106_e,getPartialBlockDamage
func_73107_a,setPartialBlockDamage
func_73117_b,updatePlayerEntity
func_73118_a,removeFromTrackedPlayers
func_73119_a,sendDestroyEntityPacketToTrackedPlayers
func_73121_d,isPlayerWatchingThisChunk
func_73122_a,updatePlayerList
func_73123_c,removeTrackedPlayerSymmetric
func_73125_b,updatePlayerEntities
func_73148_d,makeString
func_73149_a,chunkExists
func_73151_a,saveChunks
func_73152_e,getLoadedChunkCount
func_73153_a,populate
func_73154_d,provideChunk
func_73156_b,unloadQueuedChunks
func_73157_c,canSave
func_73158_c,loadChunk
func_73164_a,initializeNoiseField
func_73187_a,initializeNoiseField
func_73234_b,unloadChunk
func_73239_e,loadChunkFromFile
func_73240_a,unloadAllChunks
func_73241_b,dropChunk
func_73242_b,saveChunkData
func_73243_a,saveChunkExtraData
func_73252_b,removePlayer
func_73254_a,onUpdate
func_73255_a,addPlayer
func_73660_a,update
func_73665_c,getPropertiesFile
func_73666_a,generateNewProperties
func_73667_a,setProperty
func_73668_b,saveProperties
func_73669_a,getIntProperty
func_73670_a,getBooleanProperty
func_73671_a,getStringProperty
func_73680_d,getBanEndDate
func_73682_e,hasBanExpired
func_73686_f,getBanReason
func_73718_a,setLoadingProgress
func_73719_c,displayLoadingString
func_73720_a,displaySavingString
func_73721_b,resetProgressAndMessage
func_73728_b,drawVerticalLine
func_73729_b,drawTexturedModalRect
func_73730_a,drawHorizontalLine
func_73731_b,drawString
func_73732_a,drawCenteredString
func_73733_a,drawGradientRect
func_73734_a,drawRect
func_73828_d,renderBossHealth
func_73831_a,updateTick
func_73833_a,setRecordPlayingMessage
func_73834_c,getUpdateCounter
func_73863_a,drawScreen
func_73864_a,mouseClicked
func_73866_w_,initGui
func_73868_f,doesGuiPauseGame
func_73869_a,keyTyped
func_73876_c,updateScreen
func_73878_a,confirmClicked
func_73968_a,rotateAndBlurSkybox
func_73969_a,addSingleplayerMultiplayerButtons
func_73970_b,drawPanorama
func_73971_c,renderSkybox
func_73972_b,addDemoButtons
func_74275_a,updateTimer
func_74290_a,getTimestampedPNGFileForDirectory
func_74296_a,getOptionFloatValue
func_74297_c,getKeyBinding
func_74298_c,getKeyDisplayString
func_74299_a,getTranslation
func_74300_a,loadOptions
func_74303_b,saveOptions
func_74304_a,setOptionFloatValue
func_74305_a,parseFloat
func_74306_a,setOptionValue
func_74308_b,getOptionOrdinalValue
func_74309_c,shouldRenderClouds
func_74372_a,grabMouseCursor
func_74373_b,ungrabMouseCursor
func_74374_c,mouseXYChange
func_74378_d,getEnumString
func_74379_a,getEnumOptions
func_74380_a,getEnumFloat
func_74381_c,returnEnumOrdinal
func_74382_b,getEnumBoolean
func_74428_b,processReceivedPackets
func_74430_c,getRemoteAddress
func_74505_d,unpressKey
func_74506_a,unPressAllKeys
func_74507_a,onTick
func_74508_b,resetKeyBindingArrayAndHash
func_74510_a,setKeyBindState
func_74517_a,setColorBuffer
func_74518_a,disableStandardItemLighting
func_74519_b,enableStandardItemLighting
func_74520_c,enableGUIStandardItemLighting
func_74521_a,setColorBuffer
func_74523_b,deleteDisplayLists
func_74524_c,createDirectByteBuffer
func_74526_a,generateDisplayLists
func_74527_f,createDirectIntBuffer
func_74529_h,createDirectFloatBuffer
func_74535_a,formatString
func_74539_c,getChatLineID
func_74540_b,getUpdatedCounter
func_74583_a,updateRenderInfo
func_74732_a,getId
func_74734_a,write
func_74737_b,copy
func_74742_a,appendTag
func_74744_a,removeTag
func_74745_c,tagCount
func_74757_a,setBoolean
func_74759_k,getIntArray
func_74760_g,getFloat
func_74762_e,getInteger
func_74763_f,getLong
func_74764_b,hasKey
func_74765_d,getShort
func_74767_n,getBoolean
func_74768_a,setInteger
func_74769_h,getDouble
func_74770_j,getByteArray
func_74771_c,getByte
func_74772_a,setLong
func_74773_a,setByteArray
func_74774_a,setByte
func_74775_l,getCompoundTag
func_74776_a,setFloat
func_74777_a,setShort
func_74778_a,setString
func_74779_i,getString
func_74780_a,setDouble
func_74781_a,getTag
func_74782_a,setTag
func_74783_a,setIntArray
func_74793_a,safeWrite
func_74794_a,read
func_74795_b,write
func_74796_a,readCompressed
func_74797_a,read
func_74799_a,writeCompressed
func_74800_a,write
func_74803_a,translateKeyFormat
func_74805_b,translateKey
func_74808_a,getInstance
func_74837_a,translateToLocalFormatted
func_74838_a,translateToLocal
func_74844_a,getErrorOjbects
func_74860_a,isLiquidInStructureBoundingBox
func_74861_a,buildComponent
func_74862_a,getYWithOffset
func_74865_a,getXWithOffset
