searge,name,side,desc
func_70526_d,getXpValue,2,Returns the XP value of this XP orb.
func_70527_a,getXPSplit,2,Get a fragment of the maximum experience points value for the supplied value of experience points value.
func_70528_g,getTextureByXP,0,Returns a number from 1 to 10 based on how much XP this orb is worth. This is used by RenderXPOrb to determine what texture to use.
func_70534_d,getRedColorF,0,
func_70535_g,getBlueColorF,0,
func_70536_a,setParticleTextureIndex,0,Public method to set private field particleTextureIndex.
func_70537_b,getFXLayer,0,
func_70538_b,setRBGColorF,0,
func_70541_f,multipleParticleScaleBy,0,
func_70542_f,getGreenColorF,0,
func_70543_e,multiplyVelocity,0,
func_70589_b,setBaseSpellTextureIndex,0,Sets the base spell texture index
func_70599_aP,getSoundVolume,2,Returns the volume for the sounds this mob makes.
func_70601_bi,getCanSpawnHere,2,Checks if the entity's current position is a valid location to spawn this entity.
func_70603_bj,getRenderSizeModifier,0,Returns render size modifier
func_70604_c,setRevengeTarget,2,
func_70605_aq,getMoveHelper,2,
func_70606_j,setHealth,2,
func_70608_bn,isPlayerSleeping,2,Returns whether player is sleeping or not
func_70609_aI,onDeathUpdate,2,"handles entity death timer, experience orb and particle creation"
func_70610_aX,isMovementBlocked,2,Dead and sleeping entities cannot move
func_70612_e,moveEntityWithHeading,2,"Moves the entity based on the specified heading.  Args: strafe, forward"
func_70613_aW,isServerWorld,2,Returns whether the entity is in a server world
func_70615_aA,eatGrassBonus,2,This function applies the benefits of growing back wool and faster growing up to the acting entity. (This function is used in the AIEatGrass)
func_70617_f_,isOnLadder,2,"returns true if this entity is by a ladder, false otherwise"
func_70618_n,removePotionEffectClient,0,Remove the speified potion effect from this entity.
func_70619_bc,updateAITasks,2,
func_70621_aR,getHurtSound,2,Returns the sound this mob makes when it is hurt.
func_70623_bb,despawnEntity,2,Makes the entity despawn if requirements are reached
func_70624_b,setAttackTarget,2,Sets the active target the Task system uses for tracking
func_70625_a,faceEntity,2,Changes pitch and yaw so that the entity calling the function is facing the entity provided as an argument.
func_70626_be,updateEntityActionState,2,
func_70627_aG,getTalkInterval,2,"Get number of ticks, at least during which the living entity will be silent."
func_70628_a,dropFewItems,2,Drop 0-2 items of this living's type
func_70629_bd,updateAITick,2,"main AI tick function, replaces updateEntityActionState"
func_70631_g_,isChild,2,"If Animal, checks if the age timer is negative"
func_70632_aY,isBlocking,2,
func_70634_a,setPositionAndUpdate,2,Sets the position of the entity and updates the 'last' variables
func_70635_at,getEntitySenses,2,returns the EntitySenses Object for the EntityLiving
func_70636_d,onLivingUpdate,2,"Called frequently so the entity can update its state every tick as required. For example, zombies and skeletons use this to react to sunlight and start to burn."
func_70637_d,setJumping,2,
func_70638_az,getAttackTarget,2,Gets the active target the Task system uses for tracking
func_70639_aQ,getLivingSound,2,Returns the sound this mob makes while it's alive.
func_70641_bl,getMaxSpawnedInChunk,2,Will return how many at most can spawn in a chunk at once.
func_70642_aH,playLivingSound,2,Plays living's sound at its position
func_70643_av,getAITarget,2,
func_70644_a,isPotionActive,2,
func_70645_a,onDeath,2,Called when the mob's health reaches 0.
func_70646_bf,getVerticalFaceSpeed,2,The speed it takes to move the entityliving's rotationPitch through the faceEntity method. This is only currently use in wolves.
func_70647_i,getSoundPitch,2,Gets the pitch of living sounds in living entities.
func_70648_aU,canBreatheUnderwater,2,
func_70650_aV,isAIEnabled,2,Returns true if the newer Entity AI code should be run
func_70651_bq,getActivePotionEffects,2,
func_70652_k,attackEntityAsMob,2,
func_70653_a,knockBack,2,knocks back this entity
func_70654_ax,getAge,2,
func_70655_b,applyArmorCalculations,2,"Reduces damage, depending on armor"
func_70656_aK,spawnExplosionParticle,2,Spawns an explosion particle around the Entity's location
func_70657_f,setMoveForward,2,
func_70658_aO,getTotalArmorValue,2,Returns the current armor value as determined by a call to InventoryPlayer.getTotalArmorValue
func_70659_e,setAIMoveSpeed,2,set the movespeed used for the new AI system
func_70660_b,getActivePotionEffect,2,"returns the PotionEffect for the supplied Potion if it is active, null otherwise."
func_70661_as,getNavigator,2,
func_70662_br,isEntityUndead,2,Returns true if this entity is undead.
func_70663_b,updateRotation,2,"Arguments: current rotation, intended rotation, max increment."
func_70664_aZ,jump,2,Causes this entity to do an upwards motion (jumping).
func_70665_d,damageEntity,2,Deals damage to the entity. If its a EntityPlayer then will take damage from the armor first and then health second with the reduced value. Args: damageAmount
func_70668_bt,getCreatureAttribute,2,Get this Entity's EnumCreatureAttribute
func_70669_a,renderBrokenItemStack,2,Renders broken item particles using the given ItemStack
func_70670_a,onNewPotionEffect,2,
func_70671_ap,getLookHelper,2,
func_70672_c,applyPotionDamageCalculations,2,"Reduces damage, depending on potions"
func_70673_aS,getDeathSound,2,Returns the sound this mob makes on death.
func_70674_bp,clearActivePotions,2,
func_70675_k,damageArmor,2,
func_70676_i,getLook,2,interpolated look vector
func_70678_g,getSwingProgress,0,Returns where in the swing animation the living entity is (from 0 to 1).  Args: partialTickTime
func_70679_bo,updatePotionEffects,2,
func_70681_au,getRNG,2,
func_70682_h,decreaseAirSupply,2,Decrements the entity's air supply when underwater
func_70683_ar,getJumpHelper,2,
func_70684_aJ,isPlayer,2,Only use is to identify if class is an instance of player for experience dropping
func_70685_l,canEntityBeSeen,2,returns true if the entity provided in the argument can be seen. (Raytrace)
func_70686_a,canAttackClass,2,Returns true if this entity can attack entities of the specified class.
func_70687_e,isPotionApplicable,2,
func_70688_c,onFinishedPotionEffect,2,
func_70689_ay,getAIMoveSpeed,2,the movespeed used for the new AI system
func_70690_d,addPotionEffect,2,adds a PotionEffect to the entity
func_70691_i,heal,2,Heal living entity (param: amount of half-hearts)
func_70692_ba,canDespawn,2,"Determines if an entity can be despawned, used on idle far away entities"
func_70693_a,getExperiencePoints,2,Get the experience points the entity currently has.
func_70694_bm,getHeldItem,2,"Returns the item that this EntityLiving is holding, if any."
func_70695_b,onChangedPotionEffect,2,
func_70781_l,hasPath,2,"if the entity got a PathEntity it returns true, else false"
func_70799_a,setSlimeSize,2,
func_70800_m,canDamagePlayer,2,Indicates weather the slime is able to damage the player (based upon the slime's size)
func_70802_j,createInstance,2,
func_70803_o,getJumpSound,2,Returns the name of the sound played when the slime jumps.
func_70804_p,makesSoundOnLand,2,Returns true if the slime makes a sound when it lands after a jump (based upon the slime's size)
func_70805_n,getAttackStrength,2,"Gets the amount of damage dealt to the player when ""attacked"" by the slime."
func_70806_k,getJumpDelay,2,Gets the amount of time the slime needs to wait between jumps.
func_70807_r,makesSoundOnJump,2,Returns true if the slime makes a sound when it jumps (based upon the slime's size)
func_70808_l,alterSquishAmount,2,
func_70809_q,getSlimeSize,2,Returns the size of the slime.
func_70814_o,isValidLightLevel,2,Checks to make sure the light is not too bright where the mob is spawning
func_70816_c,teleportToEntity,2,Teleport the enderman to another entity
func_70819_e,setScreaming,2,
func_70820_n,teleportRandomly,2,Teleport the enderman to a random nearby position
func_70821_d,shouldAttackPlayer,2,Checks to see if this enderman should be attacking this player
func_70823_r,isScreaming,2,
func_70825_j,teleportTo,2,Teleport the enderman
func_70829_a,setCreeperState,2,"Sets the state of creeper, -1 to idle and 1 to be 'in fuse'"
func_70830_n,getPowered,2,Returns true if the creeper is powered by a lightning bolt.
func_70831_j,getCreeperFlashIntensity,0,Params: (Float)Render tick. Returns the intensity of the creeper's flash when it is ignited.
func_70832_p,getCreeperState,2,"Returns the current state of creeper, -1 is idle, 1 is 'in fuse'"
func_70835_c,becomeAngryAt,2,Causes this PigZombie to become angry at the supplied Entity (which will be a player).
func_70839_e,setBesideClimbableBlock,2,"Updates the WatchableObject (Byte) created in entityInit(), setting it to 0x01 if par1 is true or 0x00 if it is false."
func_70841_p,isBesideClimbableBlock,2,Returns true if the WatchableObject (Byte) is 0x01 otherwise returns false. The WatchableObject is updated using setBesideClimableBlock.
func_70849_f,setPlayerCreated,2,
func_70850_q,isPlayerCreated,2,
func_70851_e,setHoldingRose,2,
func_70852_n,getVillage,2,
func_70853_p,getHoldRoseTick,2,
func_70854_o,getAttackTimer,0,
func_70873_a,setGrowingAge,2,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. With a negative value the Entity is considered a child."
func_70874_b,getGrowingAge,2,"The age value may be negative or positive or zero. If it's negative, it get's incremented on each tick, if it's positive, it get's decremented each tick. Don't confuse this with EntityLiving.getAge. With a negative value the Entity is considered a child."
func_70875_t,resetInLove,2,
func_70877_b,isBreedingItem,2,"Checks if the parameter is an item which this animal can be fed to breed it (wheat, carrots or seeds depending on the animal type)"
func_70878_b,canMateWith,2,Returns true if the mob is currently able to mate with the specified mob.
func_70880_s,isInLove,2,Returns if the entity is currently in 'love mode'.
func_70890_k,getHeadRotationAngleX,0,
func_70892_o,getSheared,2,returns true if a sheeps wool has been sheared
func_70893_e,setSheared,2,make a sheep sheared if set to true
func_70894_j,getHeadRotationPointY,0,
func_70900_e,setSaddled,2,Set or remove the saddle of the pig.
func_70901_n,getSaddled,2,Returns true if the pig is saddled.
func_70902_q,getOwner,2,
func_70903_f,setTamed,2,
func_70904_g,setSitting,2,
func_70906_o,isSitting,2,
func_70907_r,getAISit,2,Returns the AITask responsible of the sit logic
func_70908_e,playTameEffect,2,"Play the taming effect, will either be hearts or smoke depending on status"
func_70909_n,isTamed,2,
func_70912_b,setTameSkin,2,
func_70913_u,getTameSkin,2,
func_70915_j,getShadingWhileWet,0,Used when calculating the amount of shading to apply while the wolf is wet.
func_70916_h,setAngry,2,Sets whether this wolf is angry or not.
func_70917_k,getInterestedAngle,0,
func_70919_bu,isAngry,2,Determines whether this wolf is angry or not.
func_70920_v,getTailRotation,0,
func_70921_u,isWolfWet,0,True if the wolf is wet
func_70923_f,getShakeAngle,0,
func_70930_a,setRecipes,0,
func_70931_l_,getCustomer,2,
func_70932_a_,setCustomer,2,
func_70933_a,useRecipe,2,
func_70934_b,getRecipes,2,
func_70938_b,setProfession,2,
func_70939_f,setPlaying,2,
func_70940_q,isTrading,2,
func_70941_o,isMating,2,
func_70945_p,isPlaying,2,
func_70946_n,getProfession,2,
func_70947_e,setMating,2,
func_70965_a,attackEntityFromPart,2,
func_70967_k,setNewTarget,2,Sets a new target for the flight AI. It can be a random coordinate or a nearby player.
func_70969_j,updateDragonEnderCrystal,2,Updates the state of the enderdragon's current endercrystal.
func_70970_a,collideWithEntities,2,Pushes all entities inside the list away from the enderdragon.
func_70971_b,attackEntitiesInList,2,"Attacks all entities inside this list, dealing 5 hearts of damage."
func_70972_a,destroyBlocksInAABB,2,Destroys all blocks that aren't associated with 'The End' inside the given bounding box.
func_70973_b,simplifyAngle,2,Simplifies the value of a number by adding/subtracting 180 to the point that the number is between -180 and 180.
func_70974_a,getMovementOffsets,2,"Returns a double[3] array with movement offsets, used to calculate trailing tail/neck positions. [0] = yaw offset, [1] = y offset, [2] = unused, always 0. Parameters: buffer index offset, partial ticks."
func_70996_bM,shouldHeal,2,Checks if the player's health is not full and not zero.
func_70998_m,interactWith,2,
func_70999_a,wakeUpPlayer,2,Wake up the player if they're sleeping.
func_71000_j,addMovementStat,2,"Adds a value to a movement statistic field - like run, walk, swin or climb."
func_71001_a,onItemPickup,2,"Called whenever an item is picked up from walking over it. Args: pickedUpEntity, stackSize"
func_71004_bE,respawnPlayer,0,
func_71005_bN,getInventoryEnderChest,2,Returns the InventoryEnderChest of this player.
func_71007_a,displayGUIChest,2,Displays the GUI for interacting with a chest inventory. Args: chestInventory
func_71008_a,setItemInUse,2,"sets the itemInUse when the use item button is clicked. Args: itemstack, int maxItemUseDuration"
func_71009_b,onCriticalHit,2,Called when the player performs a critical hit on the Entity. Args: entity that was hit critically
func_71010_c,updateItemUse,2,Plays sounds and makes particles for item in use state
func_71011_bu,getItemInUse,0,returns the ItemStack containing the itemInUse
func_71012_a,joinEntityItemWithWorld,2,Joins the passed in entity item with the world. Args: entityItem
func_71015_k,addMountedMovementStat,2,"Adds a value to a mounted movement statistic field - by minecart, boat, or pig."
func_71016_p,sendPlayerAbilities,2,Sends the player's abilities to the server (if there is one).
